,freight_demand_scenario,energy_system_scenario,region,year,energy_price,technology,energy_price_unit
12571,business_as_usual,net_zero_2050,south_east,2025,0.06932492292480925,electricity,$/kWh
12578,business_as_usual,business_as_usual,south_east,2025,0.06303587824317876,electricity,$/kWh
12624,business_as_usual,50%_reduction_2050,south_east,2030,0.06932073369024815,electricity,$/kWh
12625,business_as_usual,net_zero_2050,south_east,2030,0.06872426736175435,electricity,$/kWh
12632,business_as_usual,business_as_usual,south_east,2030,0.06710824780835604,electricity,$/kWh
12678,business_as_usual,50%_reduction_2050,south_east,2035,0.07230734046190837,electricity,$/kWh
12679,business_as_usual,net_zero_2050,south_east,2035,0.06705796650256743,electricity,$/kWh
12686,business_as_usual,business_as_usual,south_east,2035,0.06925019097061827,electricity,$/kWh
12732,business_as_usual,50%_reduction_2050,south_east,2040,0.07230789299153402,electricity,$/kWh
12733,business_as_usual,net_zero_2050,south_east,2040,0.06934366218881455,electricity,$/kWh
12740,business_as_usual,business_as_usual,south_east,2040,0.07029947042304267,electricity,$/kWh
12786,business_as_usual,50%_reduction_2050,south_east,2045,0.0642317016255686,electricity,$/kWh
12787,business_as_usual,net_zero_2050,south_east,2045,0.07050737105310044,electricity,$/kWh
12794,business_as_usual,business_as_usual,south_east,2045,0.07094501068309278,electricity,$/kWh
12840,business_as_usual,50%_reduction_2050,south_east,2050,0.07154538576740709,electricity,$/kWh
12841,business_as_usual,net_zero_2050,south_east,2050,0.07064385712280728,electricity,$/kWh
12848,business_as_usual,business_as_usual,south_east,2050,0.07306904899640176,electricity,$/kWh
12948,business_as_usual,50%_reduction_2050,south_west,2025,0.07220045355264502,electricity,$/kWh
12949,business_as_usual,net_zero_2050,south_west,2025,0.07445141484759546,electricity,$/kWh
12956,business_as_usual,business_as_usual,south_west,2025,0.07389916337569957,electricity,$/kWh
13002,business_as_usual,50%_reduction_2050,south_west,2030,0.07376620636488009,electricity,$/kWh
13003,business_as_usual,net_zero_2050,south_west,2030,0.07683115298588794,electricity,$/kWh
13010,business_as_usual,business_as_usual,south_west,2030,0.07672720873392584,electricity,$/kWh
13056,business_as_usual,50%_reduction_2050,south_west,2035,0.07532957002715682,electricity,$/kWh
13057,business_as_usual,net_zero_2050,south_west,2035,0.06165745270323786,electricity,$/kWh
13064,business_as_usual,business_as_usual,south_west,2035,0.0783460190281417,electricity,$/kWh
13110,business_as_usual,50%_reduction_2050,south_west,2040,0.0707660048078905,electricity,$/kWh
13111,business_as_usual,net_zero_2050,south_west,2040,0.05680024609627772,electricity,$/kWh
13118,business_as_usual,business_as_usual,south_west,2040,0.07886965122791834,electricity,$/kWh
13164,business_as_usual,50%_reduction_2050,south_west,2045,0.06533077381503677,electricity,$/kWh
13165,business_as_usual,net_zero_2050,south_west,2045,0.05792536216739586,electricity,$/kWh
13172,business_as_usual,business_as_usual,south_west,2045,0.07670700071907649,electricity,$/kWh
13218,business_as_usual,50%_reduction_2050,south_west,2050,0.05806434353467911,electricity,$/kWh
13219,business_as_usual,net_zero_2050,south_west,2050,0.05806434353467911,electricity,$/kWh
13226,business_as_usual,business_as_usual,south_west,2050,0.0736837096147704,electricity,$/kWh
13326,business_as_usual,50%_reduction_2050,texas,2025,0.06579425671625269,electricity,$/kWh
13327,business_as_usual,net_zero_2050,texas,2025,0.06665183651298301,electricity,$/kWh
13334,business_as_usual,business_as_usual,texas,2025,0.06236381167235057,electricity,$/kWh
13380,business_as_usual,50%_reduction_2050,texas,2030,0.06588072968855865,electricity,$/kWh
13381,business_as_usual,net_zero_2050,texas,2030,0.06575417676747686,electricity,$/kWh
13388,business_as_usual,business_as_usual,texas,2030,0.06564597042488217,electricity,$/kWh
13434,business_as_usual,50%_reduction_2050,texas,2035,0.06516671330138309,electricity,$/kWh
13435,business_as_usual,net_zero_2050,texas,2035,0.061496518030076344,electricity,$/kWh
13442,business_as_usual,business_as_usual,texas,2035,0.06544691035626023,electricity,$/kWh
13488,business_as_usual,50%_reduction_2050,texas,2040,0.06183721979493737,electricity,$/kWh
13489,business_as_usual,net_zero_2050,texas,2040,0.0612086908879468,electricity,$/kWh
13496,business_as_usual,business_as_usual,texas,2040,0.06614745334364878,electricity,$/kWh
13542,business_as_usual,50%_reduction_2050,texas,2045,0.0531426664534087,electricity,$/kWh
13543,business_as_usual,net_zero_2050,texas,2045,0.0595354858155186,electricity,$/kWh
13550,business_as_usual,business_as_usual,texas,2045,0.06386177219208201,electricity,$/kWh
13596,business_as_usual,50%_reduction_2050,texas,2050,0.05796277438514105,electricity,$/kWh
13597,business_as_usual,net_zero_2050,texas,2050,0.059565481900202145,electricity,$/kWh
13604,business_as_usual,business_as_usual,texas,2050,0.06254302350545268,electricity,$/kWh
10302,business_as_usual,50%_reduction_2050,california,2025,0.13399341852841615,catenary,$/kWh
10303,business_as_usual,net_zero_2050,california,2025,0.13958804514435952,catenary,$/kWh
10310,business_as_usual,business_as_usual,california,2025,0.1333139998531724,catenary,$/kWh
10356,business_as_usual,50%_reduction_2050,california,2030,0.12350310660480694,catenary,$/kWh
10357,business_as_usual,net_zero_2050,california,2030,0.1309442344254128,catenary,$/kWh
10364,business_as_usual,business_as_usual,california,2030,0.12369425392772175,catenary,$/kWh
10410,business_as_usual,50%_reduction_2050,california,2035,0.12983897736429956,catenary,$/kWh
10411,business_as_usual,net_zero_2050,california,2035,0.13999512125672955,catenary,$/kWh
10418,business_as_usual,business_as_usual,california,2035,0.1299296984334501,catenary,$/kWh
10464,business_as_usual,50%_reduction_2050,california,2040,0.13166876976061598,catenary,$/kWh
10465,business_as_usual,net_zero_2050,california,2040,0.14591061143951553,catenary,$/kWh
10472,business_as_usual,business_as_usual,california,2040,0.13604877127385342,catenary,$/kWh
10518,business_as_usual,50%_reduction_2050,california,2045,0.1358662342764423,catenary,$/kWh
10519,business_as_usual,net_zero_2050,california,2045,0.15043765792819408,catenary,$/kWh
10526,business_as_usual,business_as_usual,california,2045,0.13850127845045823,catenary,$/kWh
10572,business_as_usual,50%_reduction_2050,california,2050,0.1443306162451184,catenary,$/kWh
10573,business_as_usual,net_zero_2050,california,2050,0.15339368969198836,catenary,$/kWh
10580,business_as_usual,business_as_usual,california,2050,0.14301241406860804,catenary,$/kWh
10680,business_as_usual,50%_reduction_2050,central,2025,0.06702086789101212,catenary,$/kWh
10681,business_as_usual,net_zero_2050,central,2025,0.07307300948213846,catenary,$/kWh
10688,business_as_usual,business_as_usual,central,2025,0.06522711999099708,catenary,$/kWh
10734,business_as_usual,50%_reduction_2050,central,2030,0.0697129510377521,catenary,$/kWh
10735,business_as_usual,net_zero_2050,central,2030,0.07094637477483809,catenary,$/kWh
10742,business_as_usual,business_as_usual,central,2030,0.05857813506310839,catenary,$/kWh
10788,business_as_usual,50%_reduction_2050,central,2035,0.0608386364908447,catenary,$/kWh
10789,business_as_usual,net_zero_2050,central,2035,0.06850661677961274,catenary,$/kWh
10796,business_as_usual,business_as_usual,central,2035,0.05973718717576984,catenary,$/kWh
10842,business_as_usual,50%_reduction_2050,central,2040,0.06422559981830381,catenary,$/kWh
10843,business_as_usual,net_zero_2050,central,2040,0.06800218372614998,catenary,$/kWh
10850,business_as_usual,business_as_usual,central,2040,0.0671362176308586,catenary,$/kWh
10896,business_as_usual,50%_reduction_2050,central,2045,0.05835984435525151,catenary,$/kWh
10897,business_as_usual,net_zero_2050,central,2045,0.06910208052812031,catenary,$/kWh
10904,business_as_usual,business_as_usual,central,2045,0.0644993674734338,catenary,$/kWh
10950,business_as_usual,50%_reduction_2050,central,2050,0.06391202412759413,catenary,$/kWh
10951,business_as_usual,net_zero_2050,central,2050,0.06522649013573403,catenary,$/kWh
10958,business_as_usual,business_as_usual,central,2050,0.06534820290862392,catenary,$/kWh
11058,business_as_usual,50%_reduction_2050,middle_atlantic,2025,0.07197260682949368,catenary,$/kWh
11059,business_as_usual,net_zero_2050,middle_atlantic,2025,0.07631398493996165,catenary,$/kWh
11066,business_as_usual,business_as_usual,middle_atlantic,2025,0.07010079625469089,catenary,$/kWh
11112,business_as_usual,50%_reduction_2050,middle_atlantic,2030,0.07539152797463315,catenary,$/kWh
11113,business_as_usual,net_zero_2050,middle_atlantic,2030,0.07925098781923955,catenary,$/kWh
11120,business_as_usual,business_as_usual,middle_atlantic,2030,0.07429166930060083,catenary,$/kWh
11166,business_as_usual,50%_reduction_2050,middle_atlantic,2035,0.07840742034340394,catenary,$/kWh
11167,business_as_usual,net_zero_2050,middle_atlantic,2035,0.07382069556347243,catenary,$/kWh
11174,business_as_usual,business_as_usual,middle_atlantic,2035,0.07576981272646977,catenary,$/kWh
11220,business_as_usual,50%_reduction_2050,middle_atlantic,2040,0.07760768483444987,catenary,$/kWh
11221,business_as_usual,net_zero_2050,middle_atlantic,2040,0.06823460934510005,catenary,$/kWh
11228,business_as_usual,business_as_usual,middle_atlantic,2040,0.07651244188915751,catenary,$/kWh
11274,business_as_usual,50%_reduction_2050,middle_atlantic,2045,0.07481903800151324,catenary,$/kWh
11275,business_as_usual,net_zero_2050,middle_atlantic,2045,0.06299261729009413,catenary,$/kWh
11282,business_as_usual,business_as_usual,middle_atlantic,2045,0.07820833843500069,catenary,$/kWh
11328,business_as_usual,50%_reduction_2050,middle_atlantic,2050,0.07174700837449632,catenary,$/kWh
11329,business_as_usual,net_zero_2050,middle_atlantic,2050,0.0619201063995389,catenary,$/kWh
11336,business_as_usual,business_as_usual,middle_atlantic,2050,0.07823311371200481,catenary,$/kWh
11436,business_as_usual,50%_reduction_2050,north_east,2025,0.15011028680576077,catenary,$/kWh
11437,business_as_usual,net_zero_2050,north_east,2025,0.1569014562685342,catenary,$/kWh
11444,business_as_usual,business_as_usual,north_east,2025,0.15043761652607843,catenary,$/kWh
11490,business_as_usual,50%_reduction_2050,north_east,2030,0.15526826487668088,catenary,$/kWh
11491,business_as_usual,net_zero_2050,north_east,2030,0.16333692653830098,catenary,$/kWh
11498,business_as_usual,business_as_usual,north_east,2030,0.155286875455861,catenary,$/kWh
11544,business_as_usual,50%_reduction_2050,north_east,2035,0.16245478430512988,catenary,$/kWh
11545,business_as_usual,net_zero_2050,north_east,2035,0.16243341591066796,catenary,$/kWh
11552,business_as_usual,business_as_usual,north_east,2035,0.1624063235888533,catenary,$/kWh
11598,business_as_usual,50%_reduction_2050,north_east,2040,0.16627294462123252,catenary,$/kWh
11599,business_as_usual,net_zero_2050,north_east,2040,0.16058046529193631,catenary,$/kWh
11606,business_as_usual,business_as_usual,north_east,2040,0.16464969844858232,catenary,$/kWh
11652,business_as_usual,50%_reduction_2050,north_east,2045,0.16428547335072838,catenary,$/kWh
11653,business_as_usual,net_zero_2050,north_east,2045,0.15463065287920388,catenary,$/kWh
11660,business_as_usual,business_as_usual,north_east,2045,0.1658935626929405,catenary,$/kWh
11706,business_as_usual,50%_reduction_2050,north_east,2050,0.1633691656934688,catenary,$/kWh
11707,business_as_usual,net_zero_2050,north_east,2050,0.1496808577872903,catenary,$/kWh
11714,business_as_usual,business_as_usual,north_east,2050,0.16496485037398748,catenary,$/kWh
11814,business_as_usual,50%_reduction_2050,north_west,2025,0.07213081821689894,catenary,$/kWh
11815,business_as_usual,net_zero_2050,north_west,2025,0.07779636285281093,catenary,$/kWh
11822,business_as_usual,business_as_usual,north_west,2025,0.06761844550942887,catenary,$/kWh
11868,business_as_usual,50%_reduction_2050,north_west,2030,0.07521201074175446,catenary,$/kWh
11869,business_as_usual,net_zero_2050,north_west,2030,0.08096421301637825,catenary,$/kWh
11876,business_as_usual,business_as_usual,north_west,2030,0.07781967774506965,catenary,$/kWh
11922,business_as_usual,50%_reduction_2050,north_west,2035,0.07804717969989695,catenary,$/kWh
11923,business_as_usual,net_zero_2050,north_west,2035,0.07447310191290929,catenary,$/kWh
11930,business_as_usual,business_as_usual,north_west,2035,0.08007182286429716,catenary,$/kWh
11976,business_as_usual,50%_reduction_2050,north_west,2040,0.07835510828992036,catenary,$/kWh
11977,business_as_usual,net_zero_2050,north_west,2040,0.07371704074834018,catenary,$/kWh
11984,business_as_usual,business_as_usual,north_west,2040,0.08195163676057458,catenary,$/kWh
12030,business_as_usual,50%_reduction_2050,north_west,2045,0.07126156157014842,catenary,$/kWh
12031,business_as_usual,net_zero_2050,north_west,2045,0.08123608193604621,catenary,$/kWh
12038,business_as_usual,business_as_usual,north_west,2045,0.08253553691410791,catenary,$/kWh
12084,business_as_usual,50%_reduction_2050,north_west,2050,0.07382721913002115,catenary,$/kWh
12085,business_as_usual,net_zero_2050,north_west,2050,0.07654495748312083,catenary,$/kWh
12092,business_as_usual,business_as_usual,north_west,2050,0.08349809802015681,catenary,$/kWh
12192,business_as_usual,50%_reduction_2050,north_central,2025,0.0724246099732194,catenary,$/kWh
12193,business_as_usual,net_zero_2050,north_central,2025,0.07347184915931208,catenary,$/kWh
12200,business_as_usual,business_as_usual,north_central,2025,0.06178702978951872,catenary,$/kWh
12246,business_as_usual,50%_reduction_2050,north_central,2030,0.06518826018433208,catenary,$/kWh
12247,business_as_usual,net_zero_2050,north_central,2030,0.07070432109747521,catenary,$/kWh
12254,business_as_usual,business_as_usual,north_central,2030,0.06356010401931211,catenary,$/kWh
12300,business_as_usual,50%_reduction_2050,north_central,2035,0.06432346988586861,catenary,$/kWh
12301,business_as_usual,net_zero_2050,north_central,2035,0.07176676239998246,catenary,$/kWh
12308,business_as_usual,business_as_usual,north_central,2035,0.06477222322100254,catenary,$/kWh
12354,business_as_usual,50%_reduction_2050,north_central,2040,0.06820200299280157,catenary,$/kWh
12355,business_as_usual,net_zero_2050,north_central,2040,0.06250946597118952,catenary,$/kWh
12362,business_as_usual,business_as_usual,north_central,2040,0.06644871047345095,catenary,$/kWh
12408,business_as_usual,50%_reduction_2050,north_central,2045,0.06365075639698037,catenary,$/kWh
12409,business_as_usual,net_zero_2050,north_central,2045,0.05705592820384917,catenary,$/kWh
12416,business_as_usual,business_as_usual,north_central,2045,0.06801934743843174,catenary,$/kWh
12462,business_as_usual,50%_reduction_2050,north_central,2050,0.07199204893746146,catenary,$/kWh
12463,business_as_usual,net_zero_2050,north_central,2050,0.05498759945395694,catenary,$/kWh
12470,business_as_usual,business_as_usual,north_central,2050,0.0745523564124678,catenary,$/kWh
12570,business_as_usual,50%_reduction_2050,south_east,2025,0.06491810126396713,catenary,$/kWh
12571,business_as_usual,net_zero_2050,south_east,2025,0.06932492292480925,catenary,$/kWh
12578,business_as_usual,business_as_usual,south_east,2025,0.06303587824317876,catenary,$/kWh
12624,business_as_usual,50%_reduction_2050,south_east,2030,0.06932073369024815,catenary,$/kWh
12625,business_as_usual,net_zero_2050,south_east,2030,0.06872426736175435,catenary,$/kWh
12632,business_as_usual,business_as_usual,south_east,2030,0.06710824780835604,catenary,$/kWh
12678,business_as_usual,50%_reduction_2050,south_east,2035,0.07230734046190837,catenary,$/kWh
12679,business_as_usual,net_zero_2050,south_east,2035,0.06705796650256743,catenary,$/kWh
